Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ACN,Technology,Information Technology Services,155.6,97061000000.0,19.85,18.81,2.79,2.17,6.27,2.13,13.24,11.13,14.66,13.44,34.01,44660000000.0,70.1,6.6,13310000000.0,7200000000.0,7.66,1.1105,9.8,5440000000.0,8.54,3410000000.0,21.42,1.38,24.28,6560000000.0,5130000000.0,nan,637030000.0,3.2,2.05,2.4,1.54,1.79,39.9,4970000000.0,95340000000.0
ACOR,Healthcare,Biotechnology,0.8417,41887000.0,nan,-0.46,-0.02,0.22,0.13,0.86,-2.0,-141.87,-60.6,-6.94,-59.16,192410000.0,4.05,-27.0,157560000.0,-82630000.0,-5.75,0.375,584.3,125840000.0,2.62,249610000.0,80.31,2.33,6.52,-128169999.99999999,-166750000.0,nan,48030000.0,nan,nan,nan,nan,nan,0.0,-272970000.0,165640000.0
ACRE,Real Estate,REIT—Mortgage,5.0,139900000.0,3.27,2.99,0.63,1.83,0.28,19.25,nan,48.46,49.14,2.18,8.68,76330000.0,2.67,45.7,76330000.0,nan,1.28,1.0278,-3.6,5260000.0,0.16,1340000000.0,313.28,4.76,14.92,32450000.000000004,nan,nan,33390000.0,1.32,26.29,1.32,26.29,8.42,103.13,36990000.0,1470000000.0
ACRS,Healthcare,Biotechnology,1.11,45682000.0,nan,-0.92,0.0,10.81,0.65,-5.94,0.28,0.0,-2148.83,-30.37,-79.67,4230000.0,0.1,-38.2,-63610000.0,-89330000.0,-3.905,1.1538,nan,75020000.0,1.81,4210000.0,6.02,3.74,1.68,-96440000.0,-42890000.0,nan,41390000.0,nan,nan,nan,nan,nan,0.0,-113540000.0,-25130000.0
ACRX,Healthcare,Drug Manufacturers—Specialty & Generic,1.09,84432000.0,nan,-3.89,nan,36.89,nan,20.99,-0.92,0.0,-2368.06,-31.98,nan,2290000.0,0.03,-22.5,-9180000.0,-52540000.0,-0.672,0.9,nan,66140000.0,0.82,29760000.0,nan,5.27,-0.52,-51180000.0,-34790000.0,nan,79570000.0,nan,nan,nan,nan,nan,0.0,-53240000.0,48050000.0
ACST,Healthcare,Biotechnology,0.35,31059000.0,nan,-0.96,nan,nan,nan,nan,nan,0.0,0.0,-49.44,-594.28,nan,nan,nan,nan,nan,-1.224,1.2917,nan,nan,nan,nan,nan,2.07,-0.3,nan,nan,nan,90210000.0,nan,nan,nan,nan,nan,0.0,nan,30180000.0
ACTG,Industrials,Specialty Business Services,2.26,116390000.0,nan,nan,nan,10.35,0.67,-1.99,1.11,-152.19,-208.23,-6.62,-8.73,11250000.0,0.23,-98.6,-3850000.0,-20190000.0,-0.4,-1.375,nan,168340000.0,3.34,1700000.0,0.85,14.66,3.44,-2310000.0,-2110000.0,nan,50390000.0,nan,nan,0.12,5.48,nan,0.0,-17420000.0,-22360000.0
ACTT,Financial Services,Shell Companies,9.86,368250000.0,nan,nan,nan,nan,17.66,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1160000.0,0.13,nan,nan,nan,0.56,nan,nan,nan,30000000.0,nan,nan,nan,nan,nan,0.0,nan,87130000.0
ACTTU,Financial Services,Shell Companies,10.43,371350000.0,nan,15.37,nan,nan,18.53,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.2,nan,1160000.0,0.13,nan,nan,nan,0.56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ACU,Consumer Defensive,Household & Personal Products,19.58,67043000.00000001,12.5,nan,1.14,0.47,1.2,0.7,8.42,3.87,5.92,4.78,10.21,142460000.0,42.5,8.8,52000000.0,11860000.0,1.6,1.6471,65.1,6820000.0,2.04,39690000.0,71.26,4.41,16.62,14700000.0,11280000.0,nan,3350000.0,0.48,2.37,0.48,2.38,2.06,30.0,5510000.0,99910000.0
ACY,Industrials,Rental & Leasing Services,1.19,1515000.0,nan,nan,nan,0.03,0.07,2.6,3.53,-38.35,48.31,7.15,-51.62,43440000.0,28.1,-34.3,42750000.0,32049999.999999996,-10.78,-20.0,nan,2350000.0,1.52,113800000.0,489.28,11.37,15.05,8170000.0,11730000.0,nan,1550000.0,nan,nan,nan,nan,nan,0.0,-16660000.0,112960000.0
ADAP,Healthcare,Biotechnology,2.82,342097000.0,nan,-2.33,-2.96,304.9,2.24,247.79,-2.11,0.0,-12457.22,-38.12,-74.04,1120000.0,0.01,-50.8,-96380000.0,-131759999.99999999,-1.307,0.8824,nan,89540000.0,0.69,25460000.0,20.59,3.51,1.18,-112510000.0,-68940000.0,nan,129509999.99999999,nan,nan,nan,nan,nan,0.0,-137160000.0,278020000.0
ADBE,Technology,Software—Infrastructure,302.06,141892000000.0,44.49,26.24,1.62,12.17,13.55,12.18,34.82,27.72,30.1,10.77,31.79,11660000000.0,24.05,18.8,9500000000.0,4080000000.0,6.6,1.0179,41.7,4170000000.0,8.66,4710000000.0,45.02,1.24,21.67,4730000000.0,3580000000.0,nan,483270000.0,nan,nan,nan,nan,nan,0.0,3230000000.0,142000000000.0
ADC,Real Estate,REIT—Retail,59.85,2683000000.0,29.38,30.85,-37.82,14.31,1.53,18.52,21.51,42.72,54.78,2.74,5.51,187480000.0,4.62,38.4,163970000.0,161450000.0,1.94,1.1064,70.8,15600000.0,0.34,896450000.0,52.99,1.32,37.23,126710000.0,86330000.0,nan,47000000.0,2.34,3.86,2.28,3.76,4.14,118.13,80080000.0,3470000000.0
ADES,Industrials,Pollution & Treatment Controls,5.93,96291000.0,2.72,1.21,0.04,1.37,0.87,1.88,-52.1,50.71,-14.12,-3.71,40.33,70090000.0,3.86,51.0,29540000.0,-2520000.0,1.93,0.5444,30.0,12080000.0,0.68,49560000.0,45.76,1.2,6.05,62260000.0,-9610000.0,nan,18340000.0,1.0,16.86,1.0,16.86,nan,51.81,35490000.0,131400000.0
ADI,Technology,Semiconductors,87.39,31873000000.0,26.63,16.46,2.85,5.54,2.73,6.46,15.31,21.06,28.04,4.67,10.41,5750000000.0,15.59,-15.4,4010000000.0,2430000000.0,3.25,1.03,-42.6,654410000.0,1.78,5950000000.0,50.9,1.08,31.75,2230000000.0,1740000000.0,nan,368220000.0,2.48,2.83,2.24,2.55,2.24,66.46,1210000000.0,37170000000.0
ADIL,Healthcare,Biotechnology,1.26,12995000.0,nan,nan,nan,nan,1.8,nan,-0.75,0.0,0.0,-83.25,-148.36,nan,nan,nan,nan,-8240000.0,-0.872,1.1667,nan,6780000.0,0.65,nan,nan,14.23,0.69,-6340000.0,-3340000.0,nan,10320000.0,nan,nan,nan,nan,nan,0.0,-8590000.0,6220000.0
