TICKER,PRICE,CUR_RATIO,CUR_RATIO_AV,CUR_RATIO_CMP_TO_AV,PRICE_TO_BOOK,EARNING_GROWTH_YOY,EARNING_GROWTH_AV,EARNING_GROWTH_CMP_TO_AV,ALTMAN_ZSCORE,DIVIDEND_YIELD
AMGN, 202.62, 5.485144124168515, 3.353113458504133, 2.1320306656643817, 4.952074717923704, -0.7437192437192437, 0.12845116705545445, -0.8721704107746981, 1.3590195442611805, 0.0287
APH, 81.79, 2.9479549195897174, 2.8493280362984423, 0.09862688329127511, 5.518025072063895, -0.20646168628392986, 0.32951611220309596, -0.5359777984870258, 1.6370726107877402, 0.011200000000000002
APC, 48.06, 1.7311827956989247, 1.260509387911391, 0.47067340778753364, -0.25658175392324406, 0.9248575498575499, -1.8216433499581686, 2.7465008998157185, 0.2107206094717723, 0.0219
ADI, 90.57, 1.5020758986671294, 3.9100322019355396, -2.40795630326841, 3.1047064021849113, 1.056257811866199, 0.635822419945212, 0.4204353919209869, 0.762677835444544, 0.0216
ANTM, 265.62, 1.5526117485870867, 1.1430793327046855, 0.4095324158824012, 2.232160212873345, 0.5559154587415985, 1.7314515521814609, -1.1755360934398622, 1.8069742986053767, 0.0115
AON, 154.07, 1.0722853782830262, 1.1262116075084367, -0.05392622922541057, 4.6618822525796695, -0.6528332003192339, 0.8937868610469917, -1.5466200613662255, 0.656471400741234, 0.0105
AOS, 47.84, 2.240710209258085, 2.4624523102639033, -0.22174210100581826, 4.37586964816238, -0.09188361408882083, 1.2744743456225605, -1.3663579597113813, 1.9745846465082781, 0.0189
APA, 31.6, 1.452808112324493, 1.260509387911391, 0.1922987244131018, 2.3727105020720525, 2.212096774193548, -1.8216433499581686, 4.033740124151716, 0.5319260662947789, 0.0316
AIV, 46.88, 0.4452973776754163, 0.3158827739306347, 0.1294146037447816, 1.5911977120803986, -0.28181586804973585, 0.7804829848309871, -1.062298852880723, 0.3177537580713902, 0.0325
AAPL, 156.41, 1.1238426916297297, 1.5005950354721882, -0.3767523438424585, 7.296522342473903, 0.23122582780087278, 0.9490173575982045, -0.7177915297973317, 1.6429960139447815, 0.0187
AMAT, 35.32, 2.6418387413962634, 3.436901667458752, -0.7950629260624886, 5.297207737267185, -0.035235876528829355, 1.430828664480067, -1.4660645410088964, 2.574973170600098, 0.0232
APTV, 72.38, 1.593502824858757, 1.5272478663300877, 0.06625495852866936, 5.402959326864055, 0.22465437788018433, 2.120754155232227, -1.8960997773520425, 1.8022800792673774, 0.0124
ADM, 44.08, 1.585123309466985, 1.585123309466985, 0.0, 0.9538486787119911, 0.24378881987577639, 1.2437888198757765, -1.0, 1.924700986535113, 0.030899999999999997
ARNC, 16.7, 2.258498583569405, 1.7551770710472063, 0.5033215125221988, 0.3428617721608892, 0.9303201506591338, 0.865492363107537, 0.0648277875515968, 1.131901074541438, 0.011899999999999999
AJG, 74.23, 1.0525822934267044, 1.1262116075084367, -0.07362931408173234, 2.8990290710240614, 0.12179775280898876, 0.8937868610469917, -0.7719891082380029, 0.6946959825953287, 0.0222
AIZ, 96.14, 0.9254276563399406, 1.4207696144619684, -0.49534195812202775, 1.2655913470569524, -0.08100459851432613, 1.5450633191234475, -1.6260679176377737, 0.23754442556234062, 0.025099999999999997
T, 30.92, 0.9724409932546167, 0.9137921114347897, 0.05864888181982708, 1.2618949113748734, 1.238580964524113, 2.2341445814090295, -0.9955636168849165, 0.6273053178032011, 0.0666
ADP, 133.99, 1.0538048767656574, 2.732413250697459, -1.6786083739318016, 16.182892421761284, -0.06495904003692166, 0.8378191519597188, -0.9027781919966404, 0.7005051118539148, 0.023799999999999998
AVB, 183.99, 0.7233056615599568, 0.3158827739306347, 0.4074228876293221, 2.595867525970584, -0.15192684974867177, 0.7804829848309871, -0.9324098345796589, 0.32490096368343113, 0.0321
AVY, 96.5, 1.134952834973121, nan, nan, 7.46277094419282, -0.12129716245712503, 0.8790507093857187, -1.0003478718428438, 1.8978790464803885, 0.0219
BHGE, 23.87, 2.0792401933235922, 1.978454900755383, 0.10078529256820912, -0.7324700162153903, -0.0, -0.348768737550634, 0.348768737550634, 0.5350570178721997, 0.0311
BLL, 50.08, 0.9150231312393474, 0.9150231312393474, 0.0, 3.5822617206015064, 0.42857142857142855, 1.4285714285714286, -1.0, 0.8504342091442709, 0.008100000000000001
BAC, 28.98, 0.4197039318393713, 0.33354011653956367, 0.08616381529980766, 1.466766704811829, 0.5438240456340501, 0.8664718881525305, -0.32264784251848044, -0.4958786695278421, 0.0207
BK, 52.27, 0.5020486966202671, 3.7042987746103333, -3.2022500779900662, 1.2706324372513012, 0.03403014098201264, 1.2249034760529998, -1.190873335070987, -0.40568697125700925, 0.0217
BAX, 70.05, 2.574618929457639, 2.2538307538356617, 0.32078817562197726, 2.5485235646546363, -0.8542086186065244, 1.2168703415351632, -2.0710789601416875, 1.2821519096051244, 0.011000000000000001
BBT, 49.05, 0.02932308945928642, 0.06355056123466608, -0.03422747177537966, 1.426896282417048, 0.3486542443064182, 1.3262294481086685, -0.9775752038022503, -0.8176819908376348, 0.0336
BDX, 240.72, 1.0270232815964524, 2.2538307538356617, -1.2268074722392093, 5.943279032104411, -0.7172727272727273, 1.2168703415351632, -1.9341430688078904, 0.4801097957190784, 0.013000000000000001
BBY, 58.28, 1.2573877446590764, nan, nan, 4.225155989427988, -0.17232808616404308, 0.0, -0.17232808616404308, 4.020338549106155, 0.0311
BA, 362.86, 1.158026622118751, 1.7551770710472063, -0.5971504489284554, 423.79387668449596, 0.6745658835546476, 0.865492363107537, -0.19092647955288933, 1.6119436624231125, 0.0229
BWA, 40.23, 1.4609929078014185, 1.5272478663300877, -0.06625495852866914, 1.9257230249370032, 2.0168539325842696, 2.120754155232227, -0.10390022264795729, 1.620213369381158, 0.017
BXP, 121.45, 2.773619326363351, 3.5482943954945076, -0.7746750691311566, 2.4724887026543145, -0.013151407863826084, -0.517465094551007, 0.5043136866871809, 0.39574716565469825, 0.0316
BMY, 49.78, 1.5532782599602635, inf, -inf, 4.692852193067568, -0.7836698469048148, 0.4162314782319822, -1.199901325136797, 1.3776186101324879, 0.0331
AVGO, 258.0, 3.895209580838323, 3.9100322019355396, -0.014822621097216437, 4.297362561358089, 6.0553072625698325, 0.635822419945212, 5.4194848426246205, 1.2946555056211269, 0.0415
BR, 100.95, 1.2750546764441013, inf, -inf, 10.445646360581403, 0.30936352509179926, 1.5519058347009649, -1.2425423096091657, 2.1663465007328258, 0.0194
BF-B, 45.91, 3.1120584652862364, 0.0, 3.1120584652862364, 16.137596823217958, 0.07174887892376682, 0.0, 0.07174887892376682, 1.9732257197828265, 0.0146
CHRW, 88.13, 1.2633964443867491, 1.5494055595970722, -0.286009115210323, 6.981901850081079, -0.016539276642824865, 1.2684507320832008, -1.2849900087260258, 4.4319773967232345, 0.0232
COG, 25.36, 1.214121101499881, 1.260509387911391, -0.04638828641151016, 1.9250782642328252, 1.2406790306959081, -1.8216433499581686, 3.0623223806540767, 0.4114137776439419, 0.0111
CPB, 35.3, 0.6388425153032833, 0.9697543064072078, -0.33091179110392455, 11.373461552705322, -0.705749718151071, 1.4459209274156983, -2.151670645566769, 0.8684808911559043, 0.0391
COF, 84.0, 0.07018253212293218, 1.1371411720259779, -1.0669586399030457, 0.5098855630514008, -0.43846153846153846, 0.8587207752763935, -1.297182313737932, -0.7227878419252312, 0.0191
CAH, 48.76, 1.0725112479797319, inf, -inf, 0.8836835481355083, -0.7998454404945904, 0.4162314782319822, -1.2160769187265725, 3.6475771676908404, 0.039599999999999996
CCL, 54.46, 0.24174272055627988, 0.38440904300669604, -0.14266632245041616, 1.5817082065905859, 0.20951650038372985, -30.567345252264708, 30.77686175264844, 0.6164108738105476, 0.0374
CAT, 134.93, 1.34580966172812, 1.8713136490337563, -0.5255039873056362, 1.1823711302499622, 13.864406779661017, -4.826682975799456, 18.691089755460474, 0.9895535557869923, 0.0256
CBOE, 95.27, 1.301497005988024, 1.2925681303930194, 0.008928875595004548, 2.68549368121816, 1.1572428648357567, 2.701540823086532, -1.5442979582507752, 0.8594049728720273, 0.011899999999999999
CBS, 49.1, 1.5793051359516617, 1.5793051359516617, 0.0, 9.244204025216211, -0.1565721649484536, 0.8434278350515464, -1.0, 1.32579426332637, 0.0148
CE, 97.18, 1.790891597177678, 1.851588995265958, -0.06069739808828012, 2.6411783411997747, -0.05066079295154185, 1.2487415294801019, -1.2994023224316438, 1.2622295601592415, 0.0225
CNP, 29.49, 1.1062235255783643, 0.8043503902413289, 0.3018731353370354, 3.1780738613893775, 3.1481481481481484, 1.2970752610614507, 1.8510728870866977, 0.706492647334062, 0.038900000000000004
CTL, 15.73, 0.8634959851760345, 0.9137921114347897, -0.050296126258755125, 0.531789372565808, 1.218849840255591, 2.2341445814090295, -1.0152947411534385, 0.343127006041587, 0.1408
CF, 43.76, 2.5258620689655173, 2.1506742176907077, 0.3751878512748097, 0.9797605706373935, 3.848101265822785, -1.2771294049801225, 5.125230670802908, 0.4884507143446709, 0.0274
CVX, 113.12, 1.0296715578469193, 1.4580300433734539, -0.42835848552653455, 0.9453340712157192, 22.505800464037122, -6.594835842598889, 29.100636306636012, 0.6040391022186561, 0.04
CB, 133.12, 0.36648405054343025, 0.67182882825369, -0.3053447777102597, 0.915930408835, -0.06626360338573156, -2.461484495902262, 2.39522089251653, -0.1013951586382959, 0.022000000000000002
CHD, 68.14, 1.0697326203208557, 1.1032485722217338, -0.03351595190087808, 6.91649512632451, 0.6196078431372549, 1.1690126971174435, -0.5494048539801886, 1.23993694682909, 0.0129
CI, 193.64, 0.8560455738334507, 1.1430793327046855, -0.28703375887123483, 2.804357342172638, 0.21106890938686923, 1.7314515521814609, -1.5203826427945917, 0.9181948804882281, 0.0002
XEC, 73.76, 1.3767963459461368, 1.260509387911391, 0.11628695803474565, 2.077399349270888, 2.209210793462866, -1.8216433499581686, 4.030854143421035, 1.0715676820811755, 0.0098
CINF, 80.05, 1.194672131147541, 0.67182882825369, 0.5228433028938511, 1.2115899386600029, 0.7681895093062606, -2.461484495902262, 3.2296740052085227, 0.4743564462716552, 0.0271
CTAS, 184.09, 2.5493512335391704, 2.5534865351987626, -0.004135301659592194, 5.6777996362347025, 0.7143144552861885, 1.3872717964186008, -0.6729573411324122, 1.788041536806229, 0.0113
CSCO, 44.88, 2.287294248196782, 2.1873487515031065, 0.09994549669367547, 0.436134341533262, -0.9885523987927984, 0.8061997395066917, -1.79475213829949, 1.22822178386117, 0.029900000000000003
C, 62.67, 0.5239702639403491, 0.33354011653956367, 0.1904301474007854, 0.860180492648725, 3.729440169005583, 0.8664718881525305, 2.8629682808530528, -0.3792471632873077, 0.0288
CFG, 35.29, 0.04803710587237928, 0.06355056123466608, -0.015513455362286807, 0.7440764240112986, 0.041767554479418885, 1.3262294481086685, -1.2844618936292496, -0.8218199695186428, 0.0318
CTXS, 108.23, 1.5538235020411018, 2.732413250697459, -1.1785897486563572, 2.8272539957038, -0.9532089687243936, 0.8378191519597188, -1.7910281206841123, 1.0600881250301435, 0.0131
CLX, 153.6, 1.0925, 1.1032485722217338, -0.010748572221733754, 27.12185577096367, 0.17069701280227595, 1.1690126971174435, -0.9983156843151675, 2.203284267972151, 0.0253
CME, 183.17, 1.0270094519945088, 1.2925681303930194, -0.26555867839851066, 2.5088668583423974, 1.6487191187015189, 2.701540823086532, -1.052821704385013, 0.24368466159695149, 0.0154
CMS, 51.0, 0.8890086206896551, 0.8043503902413289, 0.08465823044832621, 2.720643218159976, -0.16455696202531644, 1.2970752610614507, -1.461632223086767, 0.49303043543262237, 0.03
KO, 47.7, 1.3438626167536956, 2.193522214948333, -0.8496595981946375, 4.515256270068086, -0.8195419847328245, 0.7004624619709331, -1.5200044467037577, 0.9119235288475673, 0.0331
CTSH, 67.3, 3.2092286016202887, 1.532995464085175, 1.6762331375351136, 3.875500273530852, -0.031551835157759174, -3.102856223199346, 3.071304388041587, 2.1722160842468705, 0.012199999999999999
CL, 62.13, 1.3612089201877935, 1.1032485722217338, 0.2579603479660597, 230.06878014880223, -0.15931941221964424, 1.1690126971174435, -1.3283321093370877, 2.59654912824884, 0.0271
CMCSA, 36.05, 0.7448634107879969, 2.0988683651567066, -1.3540049543687096, 2.2499521499011004, 1.5317855168601437, 1.196619659320218, 0.33516585753992567, 0.8988384685084208, 0.0212
CMA, 80.71, 0.14134605230736738, 0.33354011653956367, -0.1921940642321963, 2.234952702058677, 0.6621803499327052, 0.8664718881525305, -0.20429153821982526, -0.7551427597485707, 0.0301
CAG, 21.6, 0.8299375053505693, 0.9697543064072078, -0.13981680105663852, 2.507123820741433, 0.4606227106227106, 1.4459209274156983, -0.9852982167929878, 1.221399495121166, 0.04
COP, 67.0, 1.75715653932106, 1.260509387911391, 0.49664715140966886, -0.34171482999270764, 0.7771846024164091, -1.8216433499581686, 2.5988279523745774, 0.6265380418531753, 0.0182
ED, 76.64, 0.7215422276621787, 0.6377961112310029, 0.0837461164311758, 1.5169269755979642, 0.2248995983935743, 0.968652376940786, -0.7437527785472117, 0.43983309231860007, 0.0371
STZ, 165.98, 1.7863937882449734, 0.0, 1.7863937882449734, 3.0240254875045554, 0.5142931392931392, 0.0, 0.5142931392931392, 1.017390574314394, 0.018500000000000003
GLW, 30.35, 2.750701153007167, 2.8493280362984423, -0.09862688329127511, 1.084463165946996, -1.1345060893098782, 0.32951611220309596, -1.4640222015129742, 0.7846778753998547, 0.0239
COST, 213.0, 1.0182174043962662, 0.874836674267303, 0.14338073012896313, 7.012789996587162, 0.17133382461311716, 0.9392452063252456, -0.7679113817121284, 3.9512335119767195, 0.0108
COTY, 7.55, 0.9028189910979229, 1.1973766234695107, -0.29455763237158783, 0.46086939908197727, 0.679297365119197, 0.5119874336770974, 0.1673099314420996, 0.48113661540663166, 0.0673
CCI, 107.62, 0.8774830080443811, 1.1805296464673631, -0.3030466384229821, 3.5967644004623005, 0.24533228003238342, 1.336934660024726, -1.0916023799923427, 0.26488979594359124, 0.04190000000000001
CSX, 67.11, 1.0110876451953537, 0.8931013007794028, 0.1179863444159509, 3.3126789172485234, 2.191948658109685, 2.7427233045534662, -0.5507746464437813, 0.8932430423261576, 0.013500000000000002
CMI, 149.47, 1.5726616170512595, 1.757005753757813, -0.18434413670655347, 2.326291279317266, -0.3173076923076923, 0.9646786498338017, -1.281986342141494, 1.7890181464829513, 0.031400000000000004
CVS, 65.39, 1.0189571913338553, 1.9824467040791742, -0.9634895127453189, 3.7825980774138683, 0.24642857142857144, 1.744551835797428, -1.4981232643688565, 2.396528288186284, 0.0316
DHI, 37.0, 5.312941964098917, 6.2096348730006525, -0.8966929089017359, 1.550493361461962, 0.4082241910631741, 0.9196160730221621, -0.511391881958988, 2.642713891035494, 0.016
DHR, 106.83, 1.4293762911336936, 2.2538307538356617, -0.8244544627019681, 2.5690565069635394, 0.1469304355902294, 1.2168703415351632, -1.0699399059449337, 0.7471731333838365, 0.0060999999999999995
DRI, 108.7, 0.39985554351751534, 1.4192595064861586, -1.0194039629686433, 5.582208515050712, 0.25139896373056997, 2.476586571880507, -2.225187608149937, 1.9283796832358666, 0.0278
DE, 162.89, 1.9252120001432569, 2.142098267688627, -0.21688626754537021, 4.717760472225855, 0.09790663208595776, 1.419125862635557, -1.321219230549599, 1.1828558384352919, 0.019
DAL, 48.05, 0.3463261170950197, 0.6173616932359995, -0.27103557614097984, 2.7229528318656167, 0.100083869164104, 1.0602793697780433, -0.9601955006139393, 0.8703744474313467, 0.028999999999999998
XRAY, 40.83, 2.0979570455735987, 1.5768736453975796, 0.5210834001760192, 1.2970728808119718, -4.593648585999073, -0.3390412982363567, -4.254607287762717, 0.46182377931569235, 0.0087
DVN, 26.74, 1.4452488687782805, 1.260509387911391, 0.1847394808668894, 0.49848719615953957, 1.739368998628258, -1.8216433499581686, 3.5610123485864262, 0.6796739241644825, 0.0124
FANG, 105.58, 0.6210315398629785, 1.260509387911391, -0.6394778480484126, 1.4843724221988415, 4.133607829820264, -1.8216433499581686, 5.955251179778433, 0.4414430323472541, 0.004699999999999999
DLR, 106.89, 0.712930178481394, 1.1805296464673631, -0.4675994679859692, 1.8732247136989268, -0.4065860526291415, 1.336934660024726, -1.7435207126538677, 0.19888953846021057, 0.0379
DFS, 66.01, 1.4101703893352167, 1.1371411720259779, 0.2730292173092388, 1.8912880377493777, -0.1228583368157125, 0.8587207752763935, -0.9815791120921059, 0.4368475025775504, 0.0248
DG, 113.0, 1.4327240446318532, nan, nan, 4.189588877469656, 0.23005307988838916, 0.785726838372008, -0.5556737584836188, 2.7044608532811236, 0.0103
D, 68.69, 0.4497716894977169, 0.6377961112310029, -0.18802442173328598, 2.307437137398437, 0.4104882459312839, 0.968652376940786, -0.558164131009502, 0.31791889985755944, 0.0484
DOV, 79.88, 1.3954963747605185, 1.757005753757813, -0.3615093789972945, 3.153262576249201, 0.5949651399511094, 0.9646786498338017, -0.36971350988269225, 1.2526132187233177, 0.024300000000000002
DWDP, 57.68, 1.9095606246172687, 1.7476662860725092, 0.16189433854475954, 1.058833058267631, -0.6210263396911898, 0.9974030117609243, -1.618429351452114, 0.6125614723464357, 0.026600000000000002
DTE, 113.12, 1.0956614509246088, 0.8043503902413289, 0.29131106068327983, 1.8720689169693037, 0.3333333333333333, 1.2970752610614507, -0.9637419277281174, 0.5923512091493347, 0.0334
DUK, 85.01, 0.6772151898734177, 0.6377961112310029, 0.039419078642414784, 1.5228888862098588, 0.1908456167571761, 0.968652376940786, -0.7778067601836098, 0.31056606216900107, 0.0433
DXC, 62.41, 0.9761469752334552, 1.532995464085175, -0.5568484888517199, 1.2503859159574995, 18.82, -3.102856223199346, 21.922856223199346, 1.0859983076740847, 0.0123
ETFC, 50.25, 1.2926553672316383, nan, nan, 1.3526351099593903, 0.11231884057971014, 0.7344566500444125, -0.6221378094647023, 0.11745563116640415, 0.0113
EMN, 80.6, 1.5857719475277496, 1.7476662860725092, -0.16189433854475954, 1.9138224923171878, 0.6158323632130385, 0.9974030117609243, -0.3815706485478858, 1.1467644784731736, 0.0313
ETN, 71.45, 1.6427586206896552, 1.760146566451259, -0.11738794576160383, 2.523412116889676, 0.5560187597707139, 1.2619761206561495, -0.7059573608854356, 1.1279671614673754, 0.037200000000000004
ECL, 154.13, 1.3393554402937233, 1.851588995265958, -0.5122335549722348, 5.587420309718815, 0.22075214497634513, 1.2487415294801019, -1.0279893845037567, 1.2127107831342818, 0.0121
EIX, 54.79, 0.5275891341256367, 0.6377961112310029, -0.1102069771053662, 1.5256686371117816, -0.5782945736434109, 0.968652376940786, -1.5469469505841968, 0.3128851238742718, 0.0458
EMR, 63.15, 1.0738157040882543, 1.760146566451259, -0.6863308623630047, 4.515151709992477, 0.32776119402985077, 1.2619761206561495, -0.9342149266262987, 1.5056272864923463, 0.0316
ETR, 86.51, 0.6523423282641083, 0.6377961112310029, 0.014546217033105435, 1.815298537117221, 1.7052763965470565, 0.968652376940786, 0.7366240196062706, 0.33858470292195336, 0.042300000000000004
EOG, 99.76, 1.2031030892204193, 1.260509387911391, -0.0574062986909718, 1.8525060274571088, 3.354893743514552, -1.8216433499581686, 5.176537093472721, 0.6426361620203667, 0.0089
EFX, 103.87, 0.5965939647445474, nan, nan, 5.212554151752549, 0.20783680064633409, 1.2538580063979063, -1.0460212057515723, 0.8466329969458555, 0.0154
EQIX, 374.67, 1.787073500845716, 1.1805296464673631, 0.6065438543783528, 3.1787617316408245, 1.036413537514859, 1.336934660024726, -0.30052112250986696, 0.46512368597886145, 0.0239
EQR, 70.08, 0.15878215786609254, 0.3158827739306347, -0.15710061606454215, 2.2630316709991445, -0.8597234208696964, 0.7804829848309871, -1.6402064057006835, 0.26806422741205455, 0.030899999999999997
ESS, 260.22, 0.36817943703289796, 0.3158827739306347, 0.052296663102263274, 3.2547417087131265, 0.04478228142606236, 0.7804829848309871, -0.7357007034049248, 0.2561279423522348, 0.0288
EL, 127.61, 1.8634441087613294, 1.1973766234695107, 0.6660674852918187, 9.613515945149011, -0.1106687898089172, 0.5119874336770974, -0.6226562234860147, 2.082564819313041, 0.0137
EVRG, 56.74, 0.8826453745643225, 0.6377961112310029, 0.24484926333331958, 1.6532687187021369, -0.06823920265780731, 0.968652376940786, -1.0368915795985933, 0.4429516941414814, 0.0339
ES, 67.8, 0.6929695782582832, 0.8043503902413289, -0.11138081198304572, 1.8360877419947224, 0.04810801193066904, 1.2970752610614507, -1.2489672491307817, 0.3927250647413534, 0.03
RE, 217.04, 0.9173817338140362, 2.2007805589303153, -1.2833988251162791, 0.47497702538689174, -0.5293111616068346, 0.4706888383931654, -1.0, 0.35166313723249276, 0.026000000000000002
EXC, 46.02, 1.0961467210077807, 0.8043503902413289, 0.29179633076645173, 1.4340800299182108, 2.196843853820598, 1.2970752610614507, 0.8997685927591474, 0.4786694966026032, 0.03
EXPE, 117.03, 0.7031104155640088, 1.7488471725115362, -1.0457367569475275, 2.442327600421499, 0.42127944581587157, 0.9096342307883869, -0.48835478497251533, 0.5395634216327752, 0.011000000000000001
EXPD, 69.01, 2.324954556640219, 1.5494055595970722, 0.7755489970431471, 5.015786587452655, 0.1337470204585546, 1.2684507320832008, -1.1347037116246461, 3.741666525369665, 0.0132
EXR, 92.48, 1.2848019324511022, 1.1805296464673631, 0.10427228598373905, 4.194885070269967, 0.2949792112095777, 1.336934660024726, -1.0419554488151483, 0.5001933398703309, 0.0373
XOM, 72.39, 0.8158764778175901, 1.4580300433734539, -0.6421535655558638, 1.3589274587582356, 1.369910447761194, -6.594835842598889, 7.964746290360083, 0.8741421033145477, 0.0455
FAST, 58.71, 5.295381801554641, 2.4624523102639033, 2.832929491290738, 7.488500082783255, 0.29951607328033186, 1.2744743456225605, -0.9749582723422285, 3.4927640096725, 0.03
FRT, 125.88, 1.4487803495646383, 0.8804831589139073, 0.568297190650731, 4.71342700468668, 0.1505969878284785, 0.9521679395456176, -0.8015709517171391, 0.40323868709067007, 0.0325
FDX, 176.31, 1.3857899657214086, 1.5494055595970722, -0.1636155938756636, 2.2565906758016774, 0.5255255255255256, 1.2684507320832008, -0.7429252065576752, 1.7899828596064111, 0.015
FIS, 105.47, 0.9191944940096864, 2.732413250697459, -1.8132187566877724, 2.826980710255424, 1.295415959252971, 0.8378191519597188, 0.45759680729325225, 0.6601047591402837, 0.0123
FITB, 27.15, 0.06423016408181614, 0.06355056123466608, 0.0006796028471500598, 1.193521130880762, 0.4064102564102564, 1.3262294481086685, -0.9198191916984121, -0.8102462613224409, 0.0333
FE, 38.99, 0.7623252391464312, 0.6377961112310029, 0.12452912791542836, 4.939659280679161, 0.7209001133236199, 0.968652376940786, -0.24775226361716607, 0.4394800472554025, 0.0393
FRC, 95.64, 0.05620178285789126, 0.06355056123466608, -0.007348778376774827, 1.9563943426434938, 0.1269276456458042, 1.3262294481086685, -1.1993018024628643, -0.861676034520443, 0.0075
FLIR, 45.26, 3.512542633813837, 3.512542633813837, 0.0, 2.7670255219684416, -0.3565049872168809, 0.643495012783119, -1.0, 1.4906477894490324, 0.0143
FLS, 42.92, 2.0586761047478976, 1.757005753757813, 0.30167035099008466, -0.29101750176171426, -0.9680665820618009, 0.9646786498338017, -1.9327452318956024, 1.2566630311379057, 0.018000000000000002
FLR, 38.22, 1.567149016415, 1.6820194959252943, -0.11487047951029439, 1.7435464123623767, -0.19233529496196355, 1.2449822740365917, -1.4373175689985551, 2.551705502575563, 0.0225
FMC, 80.01, 1.6532542771793246, 2.1506742176907077, -0.49741994051138305, -0.33207210201885273, -1.6373374139250192, -1.2771294049801225, -0.3602080089448967, 0.6718643928491761, 0.020099999999999996
FL, 58.14, 4.141233766233766, nan, nan, 2.3048125386304594, -0.572289156626506, 0.39672782184578115, -0.9690169784722872, 3.3054314419963573, 0.024
F, 8.54, 1.2251797040169132, 1.059618074143975, 0.16556162987293832, 1.2002461547532186, 0.6557412632949859, 0.8456719047082331, -0.18993064141324711, 0.835935175476769, 0.0718
FTV, 72.44, 1.832865256194221, 1.757005753757813, 0.07585950243640793, 6.289520128662564, 0.19740914822882036, 0.9646786498338017, -0.7672695016049813, 1.3595511580797806, 0.004
FBHS, 42.74, 1.766321129245699, 2.4624523102639033, -0.6961311810182043, 2.698651203253357, 0.15252182347235693, 1.2744743456225605, -1.1219525221502036, 1.6637516268264188, 0.0208
BEN, 31.22, 4.589978828510938, 3.7042987746103333, 0.8856800539006051, 1.4825901070904377, -0.5850142481980221, 1.2249034760529998, -1.8099177242510218, 1.6431964508742256, 0.0335
FCX, 12.27, 2.1395394998015087, 2.1395394998015087, 0.0, 1.0170516640935172, 1.5294885177453028, -0.5294885177453027, 2.0589770354906056, 1.0453015549951679, 0.0165
GPS, 25.11, 1.8561560341324665, nan, nan, 2.8468565597836024, 0.25443786982248523, 0.39672782184578115, -0.14228995202329592, 3.0465154193362625, 0.0379
GRMN, 67.77, 2.8527217566758702, 2.8527217566758702, 0.0, 3.707254102296276, 0.36048542130795164, 1.3604854213079516, -1.0, 1.6248999812777427, 0.0316
GD, 167.65, 1.3991907779219788, 1.7551770710472063, -0.35598629312522756, 4.177008616783771, 0.08697275102650243, 0.865492363107537, -0.7785196120810345, 1.5737260613269075, 0.022400000000000003
GE, 8.98, 1.9242240641106425, 1.833216326000679, 0.09100773810996343, 0.16571303969944187, -1.605435011586265, 0.23586350543664966, -1.8412985170229146, 0.46187748520704086, 0.0045000000000000005
GIS, 43.51, 0.5616665985644043, 0.9697543064072078, -0.40808770784280357, 3.792550009388676, 0.2715301863500088, 1.4459209274156983, -1.1743907410656895, 0.7820637408892812, 0.045599999999999995
GM, 38.28, 0.8940564442710366, 1.059618074143975, -0.16556162987293832, 0.6685082872928176, -0.9643974538785198, 0.8456719047082331, -1.8100693585867529, 0.8077561456146403, 0.0404
GPC, 97.16, 1.335926123830271, 1.7306281861453094, -0.39470206231503835, 3.4812495428166983, -0.10255951341598277, 1.0692244574889143, -1.171783970904897, 1.8463470978885108, 0.0297
GILD, 68.74, 2.735109583154276, 3.353113458504133, -0.6180038753498569, 12.922294854152442, -0.655693950177936, 0.12845116705545445, -0.7841451172333904, 1.4863098926593628, 0.0337
GPN, 114.19, 1.1278934581545712, inf, -inf, 3.6736736008988538, 1.093268595251411, 1.5519058347009649, -0.4586372394495539, 0.5711837304178133, 0.0004
GS, 200.5, 2.7333333333333334, nan, nan, 1.6997612910546964, 1.4402706486234251, 0.7344566500444125, 0.7058139985790126, 0.7899608025410703, 0.0161
GT, 20.49, 1.2097512437810944, 1.2097512437810944, 0.0, 0.7652758947072216, -0.7157320872274143, 0.2842679127725857, -1.0, 1.2754101299907856, 0.0316
GWW, 303.62, 2.127876808386226, 1.757005753757813, 0.3708710546284131, 8.160303643461324, -0.016426004759511913, 0.9646786498338017, -0.9811046545933136, 2.962345481297713, 0.0182
HAL, 31.5, 2.216577540106952, 1.978454900755383, 0.23812263935156897, -8.823100071864893, 0.9221432287151031, -0.348768737550634, 1.270911966265737, 1.3451755170922686, 0.0233
HBI, 14.84, 1.903797340259565, 2.35684775922901, -0.4530504189694451, 125.80796378272925, -0.8808199252412339, 0.3561361430206693, -1.2369560682619032, 1.6761750964049178, 0.04190000000000001
HOG, 37.34, 1.2300610796758882, 1.2300610796758882, 0.0, 3.287815109385616, -0.2461916540010749, 0.7538083459989251, -1.0, 1.0222989834464236, 0.0397
